leading_item_id,following_item_id,value
VWMBASNE,EVBVXETX,4934980
AXULOHBQ,GYHKIVQT,19265943
FDXPMYGF,DNMPSKTB,4928716
RCBZUSIM,DJBLNPNC,139771
BSRMSVTC,SAHWCZNH,1824290
NZKBIBNU,VWMBASNE,233561
AANGBULD,NZKBIBNU,386081
OGAFEHLU,XIFHSOWQ,188167
OKMBFVKS,QJQJSWFU,250581
KEUWZRKO,QJQJSWFU,252651
LSOIUSXD,EVBVXETX,4935119
LSOIUSXD,DEWLVASR,562531
FWUCPMMW,DUCMGGNW,852235
FQCLOEXA,VBYCLTYZ,624762
ZCELVYQU,FDXPMYGF,139531
LPHPPJUG,OKMBFVKS,2019810
GKQIJYDH,ELQGMQWE,812969
ZXERAXWP,KJNSOAHR,14340820
CCLHWFWF,JBVHSUWY,428927
ELQGMQWE,YSYHGLQK,143675
BJALXPFS,QSDCUCLB,137961
JBVHSUWY,GYHKIVQT,19265672
UQYUIVVR,KEUWZRKO,477609
KAGJCHMR,LLHREMKS,181778
JBVHSUWY,PYZMVUWD,142618
ZGJXVMNI,XIFHSOWQ,185907
OKMBFVKS,LLHREMKS,179171
EVBVXETX,JSLXRQOK,140366
QVLMOEYE,UGEQLMXM,322295
BJALXPFS,BTMOEMEP,14633993
LSOIUSXD,BJALXPFS,289739
RJGPVEXX,OGAFEHLU,137160
QKXNTIIB,JERHKLYW,149929
DUCMGGNW,SUOYXCHP,136878
UXSPKBJR,XIFHSOWQ,187130
AANGBULD,RJGPVEXX,781272
ROACSLMG,OXKURKXR,229427
ELQGMQWE,DNMPSKTB,4927049
RAWUKQMJ,OGAFEHLU,130549
ZGJXVMNI,MBSBZBXA,4792992
STZDBITS,DBWLZWNK,261803
KAGJCHMR,ZGJXVMNI,2474733
BSRMSVTC,DNMPSKTB,4928417
CCLHWFWF,QKXNTIIB,1544835
FTSVTTSR,YSYHGLQK,144254
BJALXPFS,VBYCLTYZ,627210
NAQIHUKZ,SNHYOVBM,365261
XUOIQPFL,RJCAXSGH,4634488
DJBLNPNC,DNMPSKTB,4928722
XIPPENFQ,AXULOHBQ,189893
DEWLVASR,DUCMGGNW,851118
ROACSLMG,RCBZUSIM,142264
LUENUFGA,HXYSSRXE,4861253
RJGPVEXX,ANWUJOKX,136961
ROACSLMG,TANNMIMB,135174
GYHKIVQT,RAWUKQMJ,3830578
FRHNWLNI,GMBFCMIU,136820
SNHYOVBM,ZXERAXWP,166776
DBWLZWNK,FQCLOEXA,2128749
CCLHWFWF,JPBRUTWP,5635372
PLMZALFA,UIFPPCLR,237863
LUENUFGA,AHMDUILJ,223684
FITUEHWN,KFQSHBNH,10064740
UIFPPCLR,OGAFEHLU,138052
APQGTRMF,WQMVCOEM,142620
UGEQLMXM,ELQGMQWE,819152
VMAQSTJE,XMKRPGLB,1169765
QVLMOEYE,UIFPPCLR,236031
OKMBFVKS,UGEQLMXM,321607
FQCLOEXA,AANGBULD,586171
MBSBZBXA,ROACSLMG,2271761
UIFPPCLR,AANGBULD,589563
VWMBASNE,FRHNWLNI,925958
VUAFAIYJ,OGAFEHLU,137198
DNMPSKTB,UQYUIVVR,7139733
IGDVVKUD,BEZYMBBT,3124007
FRHNWLNI,WQMVCOEM,140442
ELQGMQWE,ZGJXVMNI,2473980
APQGTRMF,FRHNWLNI,926104
EVBVXETX,QVLMOEYE,1077609
MIRCVAMV,LSOIUSXD,365919
DBWLZWNK,ZXERAXWP,166374
ZCELVYQU,VBYCLTYZ,625626
DNMPSKTB,LSOIUSXD,358063
ZGJXVMNI,OXKURKXR,227568
BUZIIBYG,WQMVCOEM,112701
DBWLZWNK,SDWAYPIK,5830605
ZXERAXWP,XUOIQPFL,2210829
BSRMSVTC,ZGJXVMNI,2474069
XIFHSOWQ,ATLDMDBO,43516981
DJBLNPNC,TANNMIMB,138192
DEWLVASR,JBVHSUWY,494374
QKXNTIIB,APQGTRMF,168956
XUOIQPFL,SNHYOVBM,358934
FTSVTTSR,QKXNTIIB,1609480
QKXNTIIB,QJQJSWFU,251826
WPQXWHYO,ZXERAXWP,145861
STZDBITS,SNHYOVBM,278237
DBWLZWNK,JSLXRQOK,148608
SDWAYPIK,HCDTGMST,169247
ZKENOUDA,VBYCLTYZ,627375
UIFPPCLR,JERHKLYW,151333
FDXPMYGF,BJALXPFS,289966
GKQIJYDH,FDXPMYGF,131055
NAQIHUKZ,YSYHGLQK,144462
BJALXPFS,FITUEHWN,207332
AHMDUILJ,BTMOEMEP,14634149
DNMPSKTB,DDEXPPXU,143646
FRHNWLNI,FDXPMYGF,138543
WPQXWHYO,FDXPMYGF,120652
ZKENOUDA,RAWUKQMJ,3841390
ANWUJOKX,FQCLOEXA,2129171
YSYHGLQK,RCBZUSIM,145673
JBVHSUWY,QJQJSWFU,252921
RJCAXSGH,DBWLZWNK,282006
KFQSHBNH,FQCLOEXA,2123408
UXSPKBJR,ROACSLMG,2275500
CCLHWFWF,WBLJNPZQ,228530
QSDCUCLB,AHMDUILJ,230501
LTOYKIML,WBLJNPZQ,294093
KFQSHBNH,MBSBZBXA,4782908
VUAFAIYJ,GYHKIVQT,19265691
BSRMSVTC,MBSBZBXA,4796169
BTMOEMEP,RJGPVEXX,769281
XIFHSOWQ,AHMDUILJ,230439
ELQGMQWE,JERHKLYW,150605
OJIFIHMZ,NAQIHUKZ,130444
FRHNWLNI,UGEQLMXM,322091
YSYHGLQK,ZGJXVMNI,2474730
OXKURKXR,FDXPMYGF,140537
BEZYMBBT,BTMOEMEP,14628327
RAWUKQMJ,LPHPPJUG,1302882
FWUCPMMW,WQMVCOEM,142624
JPBRUTWP,UIFPPCLR,229796
DBWLZWNK,BEZYMBBT,3123914
TANNMIMB,WBLJNPZQ,294556
SAAYMURU,BEZYMBBT,3123936
KAGJCHMR,LPHPPJUG,1308224
JBVHSUWY,AHMDUILJ,229774
FQCLOEXA,VMAQSTJE,160279
FITUEHWN,FDXPMYGF,140420
KJNSOAHR,XUOIQPFL,2191695
SNHYOVBM,RAWUKQMJ,3842037
DDEXPPXU,JSLXRQOK,149000
FITUEHWN,DJBLNPNC,139707
BLANHGYY,YSYHGLQK,144461
HCDTGMST,BTMOEMEP,14634159
MIRCVAMV,JERHKLYW,151361
ELQGMQWE,DBWLZWNK,289012
ELQGMQWE,XMKRPGLB,1169207
BUZIIBYG,KEUWZRKO,455247
AANGBULD,SAAYMURU,165908
YSYHGLQK,GYHKIVQT,19266043
FCYBOAXC,VWMBASNE,38852
JPBRUTWP,BLANHGYY,178472
BUZIIBYG,XMKRPGLB,1137074
FWUCPMMW,RCBZUSIM,145677
HXYSSRXE,QRKRBYJL,2297458
KJNSOAHR,FITUEHWN,193522
BJALXPFS,RAWUKQMJ,3841978
AANGBULD,UQYUIVVR,7147276
QRKRBYJL,EVBVXETX,4927355
KJNSOAHR,XIPPENFQ,240588
SAAYMURU,KAGJCHMR,146542
FDXPMYGF,MBSBZBXA,4796846
PLMZALFA,JSLXRQOK,149023
ZGJXVMNI,VWMBASNE,229304
BJALXPFS,SUOYXCHP,138334
UQYUIVVR,JBVHSUWY,491606
RAWUKQMJ,DJBLNPNC,134487
YSYHGLQK,XMKRPGLB,1169997
XIIEJNEE,RAWUKQMJ,3841849
VWMBASNE,FITUEHWN,207332
GYHKIVQT,ZCELVYQU,291808
WHPUAOID,WQMVCOEM,142610
MBSBZBXA,FTSVTTSR,316571
LRVGFDFM,BJALXPFS,251867
RAWUKQMJ,XIFHSOWQ,182875
UGEQLMXM,SUOYXCHP,138343
LTOYKIML,OJIFIHMZ,3058303
CCLHWFWF,XIPPENFQ,225845
CCLHWFWF,TANNMIMB,73301
LSOIUSXD,APQGTRMF,171935
RAWUKQMJ,CCLHWFWF,15409921
HCDTGMST,QKXNTIIB,1609646
XIPPENFQ,WBLJNPZQ,294396
RCBZUSIM,ELQGMQWE,819306
FITUEHWN,RJCAXSGH,4640620
VMAQSTJE,LPHPPJUG,1308207
KJNSOAHR,LSOIUSXD,346772
XIIEJNEE,OGAFEHLU,138192
UIFPPCLR,VMAQSTJE,162675
UXSPKBJR,OKMBFVKS,2020894
OGAFEHLU,ZXERAXWP,166790
VBYCLTYZ,DEWLVASR,562233
LSOIUSXD,FDXPMYGF,140506
VWMBASNE,XUOIQPFL,2210762
FITUEHWN,ZCELVYQU,323443
LLHREMKS,BJALXPFS,289861
VBYCLTYZ,GMBFCMIU,138065
QRKRBYJL,JBVHSUWY,487116
AHMDUILJ,FTSVTTSR,320730
RCBZUSIM,VMAQSTJE,162708
VBYCLTYZ,AANGBULD,589492
SUOYXCHP,MBSBZBXA,4796852
FDXPMYGF,ROACSLMG,2276119
RAWUKQMJ,ELQGMQWE,811663
XIFHSOWQ,KEUWZRKO,480530
JPBRUTWP,YSYHGLQK,136403
KFQSHBNH,DBWLZWNK,284263
PLMZALFA,EVBVXETX,4935192
VMAQSTJE,ZGJXVMNI,2474698
JBVHSUWY,KFQSHBNH,10064809
JERHKLYW,KEUWZRKO,480591
KEUWZRKO,HCDTGMST,175231
JERHKLYW,QRKRBYJL,2307949
QRKRBYJL,VWMBASNE,233011
WPQXWHYO,VWMBASNE,214208
BEZYMBBT,VBYCLTYZ,618812
WHPUAOID,RUVXNNVA,138167
RCBZUSIM,LSOIUSXD,365894
QSDCUCLB,APQGTRMF,172196
RCBZUSIM,XMKRPGLB,1169979
NZKBIBNU,WQMVCOEM,142194
LPHPPJUG,BJALXPFS,287850
HCDTGMST,SUOYXCHP,138385
FWUCPMMW,UQYUIVVR,7147982
XMKRPGLB,FITUEHWN,206468
TGOELCAG,UIFPPCLR,237802
QSDCUCLB,UIFPPCLR,237863
LSOIUSXD,QKXNTIIB,1609567
LUENUFGA,SDWAYPIK,5819970
XMKRPGLB,AHMDUILJ,230051
VMAQSTJE,SAHWCZNH,1824920
ZKENOUDA,ATLDMDBO,43516313
LLHREMKS,VUAFAIYJ,829066
TGOELCAG,SAHWCZNH,1824186
AHMDUILJ,QVLMOEYE,1086014
ANWUJOKX,GYHKIVQT,19266048
SAAYMURU,QJQJSWFU,253244
OKMBFVKS,RAWUKQMJ,3839609
VMAQSTJE,KJNSOAHR,14340652
FTSVTTSR,BEZYMBBT,3123642
RJGPVEXX,ZCELVYQU,322867
JERHKLYW,WBLJNPZQ,294545
RCBZUSIM,TGOELCAG,357375
OXKURKXR,BJALXPFS,289927
ZXERAXWP,VUAFAIYJ,829791
APQGTRMF,MBSBZBXA,4796800
XUOIQPFL,DUCMGGNW,845923
LTOYKIML,UXSPKBJR,611531
DEWLVASR,BTMOEMEP,14633579
DJBLNPNC,APQGTRMF,172196
BJALXPFS,ATLDMDBO,43516918
STZDBITS,FITUEHWN,163548
BUZIIBYG,WHPUAOID,138692
BJALXPFS,XIIEJNEE,178069
BTMOEMEP,BUZIIBYG,14500580
BJALXPFS,MBSBZBXA,4796678
AHMDUILJ,ROACSLMG,2275869
KEUWZRKO,HXYSSRXE,4866718
FCYBOAXC,ATLDMDBO,43344699
LPHPPJUG,WBLJNPZQ,292765
KAGJCHMR,UGEQLMXM,324108
SUOYXCHP,XUOIQPFL,2210896
DJBLNPNC,BJALXPFS,289966
MBSBZBXA,UQYUIVVR,7133150
JSLXRQOK,FDXPMYGF,140517
BEZYMBBT,QJQJSWFU,246691
EVBVXETX,XIIEJNEE,169586
VUAFAIYJ,OXKURKXR,231238
VWMBASNE,LSOIUSXD,365785
KJNSOAHR,DDEXPPXU,135020
JERHKLYW,LPHPPJUG,1308234
RCBZUSIM,OKMBFVKS,2021587
SDWAYPIK,FDXPMYGF,135565
KEUWZRKO,JBVHSUWY,494344
VMAQSTJE,BEZYMBBT,3123932
GYHKIVQT,XIIEJNEE,154405
APQGTRMF,VBYCLTYZ,627457
JPBRUTWP,ANWUJOKX,130352
APQGTRMF,ZKENOUDA,504653
MBSBZBXA,DUCMGGNW,847890
XMKRPGLB,LSOIUSXD,365469
BEZYMBBT,FTSVTTSR,314324
OJIFIHMZ,RCBZUSIM,141169
GYHKIVQT,VBYCLTYZ,603286
ZXERAXWP,DEWLVASR,562622
NAQIHUKZ,KFQSHBNH,10064896
OGAFEHLU,TANNMIMB,138192
KAGJCHMR,DUCMGGNW,852233
MBSBZBXA,OJIFIHMZ,3043918
TGOELCAG,AHMDUILJ,229934
KAGJCHMR,RUVXNNVA,138173
LUENUFGA,ZCELVYQU,320591
UXSPKBJR,XMKRPGLB,1169300
ZCELVYQU,GKQIJYDH,7678014
ATLDMDBO,FRHNWLNI,864255
KJNSOAHR,GYHKIVQT,19249157
GKQIJYDH,DDEXPPXU,83449
ZCELVYQU,ATLDMDBO,43516004
RJGPVEXX,BEZYMBBT,3122966
QVLMOEYE,AANGBULD,588178
QVLMOEYE,LSOIUSXD,364398
ANWUJOKX,SUOYXCHP,138467
QKXNTIIB,LTOYKIML,553315
WBLJNPZQ,APQGTRMF,171880
UQYUIVVR,JSLXRQOK,146032
ZGJXVMNI,JPBRUTWP,5690540
SDWAYPIK,FRHNWLNI,917790
BUZIIBYG,JSLXRQOK,119100
OKMBFVKS,BJALXPFS,286550
OGAFEHLU,DEWLVASR,562690
CCLHWFWF,XUOIQPFL,2146007
YSYHGLQK,JERHKLYW,151395
VMAQSTJE,GYHKIVQT,19265926
LRVGFDFM,PYZMVUWD,142100
PYZMVUWD,FCYBOAXC,105455006
VWMBASNE,WPQXWHYO,11582427
RAWUKQMJ,MIRCVAMV,189754
UXSPKBJR,DJBLNPNC,139159
WPQXWHYO,FITUEHWN,193123
GYHKIVQT,BTMOEMEP,14610455
ZKENOUDA,LPHPPJUG,1307715
GKQIJYDH,LPHPPJUG,1294213
YSYHGLQK,QRKRBYJL,2307966
KEUWZRKO,ZGJXVMNI,2473685
SAHWCZNH,XMKRPGLB,1167330
QJQJSWFU,APQGTRMF,172082
RUVXNNVA,DBWLZWNK,290026
RJCAXSGH,DUCMGGNW,844230
KEUWZRKO,QSDCUCLB,137362
XMKRPGLB,OKMBFVKS,2020581
VUAFAIYJ,GIKPEWTY,137198
QJQJSWFU,ZCELVYQU,323466
SDWAYPIK,JBVHSUWY,491654
XIIEJNEE,GYHKIVQT,19265768
UGEQLMXM,ZXERAXWP,166666
NZKBIBNU,WHPUAOID,168086
FCYBOAXC,JERHKLYW,0
QKXNTIIB,WBLJNPZQ,291315
RCBZUSIM,SDWAYPIK,5832082
STZDBITS,BUZIIBYG,14498609
QKXNTIIB,WPQXWHYO,11579814
IGDVVKUD,DBWLZWNK,290015
GIKPEWTY,QKXNTIIB,1609726
FITUEHWN,AXULOHBQ,189871
PLMZALFA,BJALXPFS,289968
ROACSLMG,BLANHGYY,183357
JPBRUTWP,QSDCUCLB,128726
VMAQSTJE,ZKENOUDA,504623
OGAFEHLU,VMAQSTJE,162730
XMKRPGLB,XIPPENFQ,260227
OJIFIHMZ,TGOELCAG,350775
FQCLOEXA,DUCMGGNW,849841
HXYSSRXE,AHMDUILJ,221671
FQCLOEXA,TGOELCAG,353950
LSOIUSXD,BSRMSVTC,469766
YSYHGLQK,XUOIQPFL,2210883
UGEQLMXM,VMAQSTJE,162607
UIFPPCLR,JPBRUTWP,5696230
DBWLZWNK,YSYHGLQK,144087
PYZMVUWD,QSDCUCLB,138190
RJGPVEXX,ZXERAXWP,166066
ATLDMDBO,LUENUFGA,3466176
TGOELCAG,PLMZALFA,137422
UXSPKBJR,AXULOHBQ,189053
FCYBOAXC,DUCMGGNW,679898
OKMBFVKS,ROACSLMG,2272702
JERHKLYW,OXKURKXR,232224
SDWAYPIK,JERHKLYW,142698
BSRMSVTC,OKMBFVKS,2021291
ZXERAXWP,NAQIHUKZ,138172
FITUEHWN,LUENUFGA,3517496
XIPPENFQ,JPBRUTWP,5696008
ZCELVYQU,IGDVVKUD,150571
DEWLVASR,LLHREMKS,181419
UXSPKBJR,VMAQSTJE,161718
BSRMSVTC,ZKENOUDA,503994
HXYSSRXE,VMAQSTJE,152900
VUAFAIYJ,ELQGMQWE,818950
RCBZUSIM,XIPPENFQ,260889
PYZMVUWD,MBSBZBXA,4796805
UGEQLMXM,JERHKLYW,151170
FWUCPMMW,QJQJSWFU,253296
GMBFCMIU,DUCMGGNW,852250
OGAFEHLU,KJNSOAHR,14340857
XMKRPGLB,QJQJSWFU,250177
HXYSSRXE,WBLJNPZQ,285726
RUVXNNVA,AANGBULD,589619
FITUEHWN,MBSBZBXA,4796694
IGDVVKUD,RCBZUSIM,145646
HXYSSRXE,NZKBIBNU,376524
DDEXPPXU,BJALXPFS,289945
WHPUAOID,HCDTGMST,175600
UIFPPCLR,RCBZUSIM,145610
MIRCVAMV,RJGPVEXX,781978
FRHNWLNI,XUOIQPFL,2208715
DUCMGGNW,DEWLVASR,561520
FRHNWLNI,ANWUJOKX,135669
YSYHGLQK,WBLJNPZQ,294556
DBWLZWNK,AHMDUILJ,230119
WHPUAOID,VUAFAIYJ,829569
DBWLZWNK,ZGJXVMNI,2474431
RJCAXSGH,MBSBZBXA,4790788
KAGJCHMR,YSYHGLQK,144256
UXSPKBJR,DEWLVASR,562070
HXYSSRXE,RCBZUSIM,137315
ROACSLMG,DUCMGGNW,848836
DDEXPPXU,GIKPEWTY,138178
EVBVXETX,DUCMGGNW,844903
WBLJNPZQ,LTOYKIML,556691
BLANHGYY,FCYBOAXC,105455000
ELQGMQWE,WPQXWHYO,11581844
JPBRUTWP,FCYBOAXC,105447318
FWUCPMMW,SAAYMURU,165970
FRHNWLNI,BTMOEMEP,14632329
ELQGMQWE,NZKBIBNU,385618
UQYUIVVR,VWMBASNE,230788
BSRMSVTC,JERHKLYW,150717
QJQJSWFU,FDXPMYGF,140355
VUAFAIYJ,FTSVTTSR,319937
FITUEHWN,LSOIUSXD,365785
VWMBASNE,STZDBITS,22043544
ZXERAXWP,KAGJCHMR,146549
BSRMSVTC,NZKBIBNU,386583
SNHYOVBM,OXKURKXR,232141
KEUWZRKO,PLMZALFA,137546
SNHYOVBM,UXSPKBJR,610214
YSYHGLQK,DNMPSKTB,4928708
DBWLZWNK,ROACSLMG,2276015
WBLJNPZQ,DDEXPPXU,151186
QRKRBYJL,BSRMSVTC,468871
BLANHGYY,ZGJXVMNI,2474734
VMAQSTJE,FCYBOAXC,105454771
DNMPSKTB,BLANHGYY,178306
QJQJSWFU,FRHNWLNI,925993
IGDVVKUD,SAAYMURU,165964
ROACSLMG,QVLMOEYE,1083039
KJNSOAHR,BEZYMBBT,3107129
SDWAYPIK,BJALXPFS,284681
XUOIQPFL,UQYUIVVR,7144424
UIFPPCLR,FTSVTTSR,320781
QKXNTIIB,ELQGMQWE,815744
ELQGMQWE,APQGTRMF,170524
ANWUJOKX,KEUWZRKO,480555
VBYCLTYZ,BUZIIBYG,14526705
JSLXRQOK,UIFPPCLR,237802
TGOELCAG,ATLDMDBO,43517051
JERHKLYW,UGEQLMXM,324118
PYZMVUWD,JBVHSUWY,494953
LUENUFGA,AXULOHBQ,177936
ANWUJOKX,SNHYOVBM,365261
DUCMGGNW,JSLXRQOK,148316
YSYHGLQK,LTOYKIML,556863
JBVHSUWY,QSDCUCLB,138108
ZCELVYQU,UQYUIVVR,7147940
FQCLOEXA,YSYHGLQK,141022
HCDTGMST,ZGJXVMNI,2474652
HXYSSRXE,AANGBULD,579356
LUENUFGA,NZKBIBNU,381442
DBWLZWNK,VWMBASNE,233720
SNHYOVBM,UGEQLMXM,324036
OXKURKXR,XIIEJNEE,178101
KEUWZRKO,RCBZUSIM,145066
WQMVCOEM,PYZMVUWD,143270
ZGJXVMNI,LSOIUSXD,363659
LPHPPJUG,QSDCUCLB,136303
SAAYMURU,KFQSHBNH,10064732
UGEQLMXM,RJCAXSGH,4640692
FQCLOEXA,UXSPKBJR,609681
BSRMSVTC,OXKURKXR,232125
ZXERAXWP,SUOYXCHP,138438
CCLHWFWF,ZCELVYQU,306820
UQYUIVVR,FITUEHWN,204491
JPBRUTWP,SUOYXCHP,130627
VMAQSTJE,JERHKLYW,151312
VBYCLTYZ,JERHKLYW,151033
QRKRBYJL,DJBLNPNC,132827
LPHPPJUG,FDXPMYGF,138460
OXKURKXR,AANGBULD,589578
TANNMIMB,FRHNWLNI,926108
ZGJXVMNI,VMAQSTJE,157027
RUVXNNVA,BUZIIBYG,14526831
XIPPENFQ,LTOYKIML,556642
AANGBULD,XIIEJNEE,178181
FCYBOAXC,IGDVVKUD,0
BEZYMBBT,WQMVCOEM,135133
UXSPKBJR,OGAFEHLU,137490
OGAFEHLU,XIPPENFQ,260898
VBYCLTYZ,LUENUFGA,3516671
ZKENOUDA,LTOYKIML,556349
DEWLVASR,LTOYKIML,556303
XIIEJNEE,OXKURKXR,232232
ZKENOUDA,DBWLZWNK,289316
KJNSOAHR,FQCLOEXA,2108861
DJBLNPNC,OJIFIHMZ,3058749
DEWLVASR,DBWLZWNK,289372
EVBVXETX,FWUCPMMW,143228
SAAYMURU,AXULOHBQ,190040
XUOIQPFL,AANGBULD,586061
SAAYMURU,DEWLVASR,562607
JERHKLYW,UXSPKBJR,612035
FCYBOAXC,BTMOEMEP,14439010
XIPPENFQ,KEUWZRKO,480440
HCDTGMST,OJIFIHMZ,3058669
BSRMSVTC,BUZIIBYG,14526628
ZGJXVMNI,STZDBITS,22038862
MBSBZBXA,AANGBULD,574787
GIKPEWTY,XIIEJNEE,178242
LPHPPJUG,MBSBZBXA,4794958
TANNMIMB,RAWUKQMJ,3842128
AXULOHBQ,VUAFAIYJ,829761
WPQXWHYO,KEUWZRKO,466685
BUZIIBYG,LUENUFGA,3486349
DBWLZWNK,WQMVCOEM,142209
NZKBIBNU,SUOYXCHP,137927
HCDTGMST,HXYSSRXE,4867420
JPBRUTWP,WQMVCOEM,135352
SNHYOVBM,HCDTGMST,175147
NAQIHUKZ,FQCLOEXA,2129171
ZCELVYQU,BTMOEMEP,14632409
LRVGFDFM,NZKBIBNU,367200
SDWAYPIK,UQYUIVVR,7139281
OKMBFVKS,OXKURKXR,228814
QSDCUCLB,UXSPKBJR,612043
RCBZUSIM,UGEQLMXM,324117
XIFHSOWQ,KJNSOAHR,14340827
SAAYMURU,GKQIJYDH,7678147
VBYCLTYZ,SAHWCZNH,1823972
GKQIJYDH,UQYUIVVR,7138458
UQYUIVVR,DUCMGGNW,849259
AANGBULD,BEZYMBBT,3123314
GYHKIVQT,XIFHSOWQ,156467
LSOIUSXD,FITUEHWN,207410
NAQIHUKZ,VUAFAIYJ,829810
UIFPPCLR,WBLJNPZQ,294483
LSOIUSXD,OXKURKXR,232073
YSYHGLQK,BEZYMBBT,3124014
JERHKLYW,ATLDMDBO,43517029
LPHPPJUG,GMBFCMIU,136298
QRKRBYJL,VUAFAIYJ,827642
AHMDUILJ,DBWLZWNK,289841
QVLMOEYE,FWUCPMMW,150053
PYZMVUWD,SDWAYPIK,5832093
LLHREMKS,BUZIIBYG,14526724
MBSBZBXA,LUENUFGA,3513294
VUAFAIYJ,XMKRPGLB,1169007
QRKRBYJL,ELQGMQWE,811469
WPQXWHYO,LTOYKIML,536950
EVBVXETX,GMBFCMIU,129526
GIKPEWTY,FQCLOEXA,2129171
QRKRBYJL,JERHKLYW,149232
ROACSLMG,WHPUAOID,165598
JSLXRQOK,CCLHWFWF,15417503
OXKURKXR,DBWLZWNK,289830
XIPPENFQ,DNMPSKTB,4928487
HCDTGMST,QRKRBYJL,2307626
SAAYMURU,DDEXPPXU,151337
BUZIIBYG,BJALXPFS,266504
JBVHSUWY,GIKPEWTY,137816
FCYBOAXC,FQCLOEXA,1961331
VUAFAIYJ,QVLMOEYE,1086195
MBSBZBXA,QVLMOEYE,1080317
FQCLOEXA,LSOIUSXD,363468
ROACSLMG,FRHNWLNI,922694
VWMBASNE,WHPUAOID,168404
AHMDUILJ,SAAYMURU,165770
RAWUKQMJ,ZXERAXWP,159147
AHMDUILJ,TGOELCAG,357269
BLANHGYY,SDWAYPIK,5832100
OJIFIHMZ,QJQJSWFU,246674
ELQGMQWE,SAHWCZNH,1824201
DDEXPPXU,EVBVXETX,4935165
BEZYMBBT,UXSPKBJR,607155
LSOIUSXD,JERHKLYW,151326
SNHYOVBM,QKXNTIIB,1609726
QVLMOEYE,RJCAXSGH,4639361
VWMBASNE,KJNSOAHR,14340677
BJALXPFS,HXYSSRXE,4867634
FRHNWLNI,WBLJNPZQ,292034
UQYUIVVR,KAGJCHMR,140612
BUZIIBYG,EVBVXETX,4913549
KJNSOAHR,ROACSLMG,2256973
OGAFEHLU,BUZIIBYG,14526831
FQCLOEXA,KJNSOAHR,14338841
FWUCPMMW,BJALXPFS,289968
RAWUKQMJ,JPBRUTWP,5691346
ELQGMQWE,SUOYXCHP,137713
UIFPPCLR,DNMPSKTB,4928666
APQGTRMF,SNHYOVBM,365255
SAHWCZNH,VBYCLTYZ,625261
APQGTRMF,BLANHGYY,186159
NAQIHUKZ,DUCMGGNW,852248
HXYSSRXE,QJQJSWFU,243034
QVLMOEYE,FCYBOAXC,105453568
UXSPKBJR,QSDCUCLB,137523
BEZYMBBT,FITUEHWN,201516
SDWAYPIK,EVBVXETX,4929905
DDEXPPXU,QJQJSWFU,253295
AANGBULD,LUENUFGA,3517613
KAGJCHMR,FTSVTTSR,320717
LSOIUSXD,LTOYKIML,556615
